;RingNR;Date;Time;Year;Zone;UTM_X;UTM_Y;Status;PosAccuracy;Exclude;TimeStamp;CaptureAge;Sex_fieldbased;Sex_dna;Area;sex;CollarNR;CollarFrequency;date
985;4281378;18.03.2019;23:32:00;2019;33;423861;7130668;1;1;NA;NA;juv;M;M;Guslia;M;200024;152072;18.03.2019
986;4281378;14.04.2019;NA;2019;33;424038;7130669;2;2;NA;NA;juv;M;M;Guslia;M;200024;152072;14.04.2019
987;4281378;19.05.2019;NA;2019;33;424186;7131086;2;2;NA;NA;juv;M;M;Guslia;M;200024;152072;19.05.2019
988;4281378;05.06.2019;NA;2019;33;423722;7131331;2;2;NA;NA;juv;M;M;Guslia;M;200024;152072;05.06.2019
989;4281378;11.07.2019;NA;2019;33;426204;7130832;2;2;NA;NA;juv;M;M;Guslia;M;200024;152072;11.07.2019
990;4281378;15.08.2019;NA;2019;33;424540;7130800;2;2;NA;NA;juv;M;M;Guslia;M;200024;152072;15.08.2019
991;4281378;03.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;M;Guslia;M;200024;152072;03.09.2019
992;4281378;08.09.2019;NA;2019;33;422467;7134385;2;3;NA;NA;juv;M;M;Guslia;M;200024;152072;08.09.2019
993;4281378;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;M;M;Guslia;M;200024;152072;07.10.2019
994;4281378;17.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;M;M;Guslia;M;200024;152072;17.10.2019
995;4281378;16.11.2019;NA;2019;33;424833;7130364;2;2;NA;18.11.2019;juv;M;M;Guslia;M;200024;152072;16.11.2019
996;4281379;19.03.2019;22:25:00;2019;33;424014;7131079;1;1;NA;NA;juv;F;M;Guslia;M;217255;152089;19.03.2019
997;4281379;14.04.2019;NA;2019;33;424849;7130803;2;2;NA;NA;juv;F;M;Guslia;M;217255;152089;14.04.2019
998;4281379;19.05.2019;NA;2019;33;424810;7130818;2;2;NA;NA;juv;F;M;Guslia;M;217255;152089;19.05.2019
999;4281379;05.06.2019;NA;2019;33;422705;7130588;2;2;NA;NA;juv;F;M;Guslia;M;217255;152089;05.06.2019
1000;4281379;11.07.2019;NA;2019;33;424309;7130623;2;2;NA;NA;juv;F;M;Guslia;M;217255;152089;11.07.2019
1001;4281379;15.08.2019;NA;2019;33;424000;7130300;2;2;NA;NA;juv;F;M;Guslia;M;217255;152089;15.08.2019
1002;4281379;03.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;M;Guslia;M;217255;152089;03.09.2019
1003;4281379;08.09.2019;NA;2019;33;423752;7131865;2;3;NA;NA;juv;F;M;Guslia;M;217255;152089;08.09.2019
1004;4281379;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;F;M;Guslia;M;217255;152089;07.10.2019
1005;4281379;16.11.2019;NA;2019;33;423891;7130444;2;2;NA;18.11.2019;juv;F;M;Guslia;M;217255;152089;16.11.2019
1006;4281380;20.03.2019;02:33:00;2019;33;424113;7130265;1;1;NA;NA;ad;F;F;Guslia;F;208646;152740;20.03.2019
1007;4281380;14.04.2019;NA;2019;33;424689;7129781;2;2;NA;NA;ad;F;F;Guslia;F;208646;152740;14.04.2019
1008;4281380;21.05.2019;NA;2019;33;434108;7136485;2;3;NA;NA;ad;F;F;Guslia;F;208646;152740;21.05.2019
1009;4281380;31.05.2019;NA;2019;33;434439;7136507;2;1;NA;NA;ad;F;F;Guslia;F;208646;152740;31.05.2019
1010;4281380;13.07.2019;NA;2019;33;434705;7137392;2;1;NA;NA;ad;F;F;Guslia;F;208646;152740;13.07.2019
1011;4281380;16.08.2019;NA;2019;33;435204;7137887;2;1;NA;NA;ad;F;F;Guslia;F;208646;152740;16.08.2019
1012;4281380;03.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Guslia;F;208646;152740;03.09.2019
1013;4281380;08.09.2019;NA;2019;33;434760;7136935;2;3;NA;NA;ad;F;F;Guslia;F;208646;152740;08.09.2019
1014;4281380;07.10.2019;NA;2019;33;434402;7137130;2;2;NA;11.11.2019;ad;F;F;Guslia;F;208646;152740;07.10.2019
1015;4281380;27.11.2019;10:52:19;2019;33;434350;7137363;2;3;NA;28.11.2019;ad;F;F;Guslia;F;208646;152740;27.11.2019
1016;4281381;20.03.2019;03:00:00;2019;33;424008;7130086;1;1;NA;NA;juv;F;F;Guslia;F;217269;152560;20.03.2019
1017;4281381;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;F;Guslia;F;217269;152560;14.04.2019
1018;4281381;21.05.2019;NA;2019;33;416551;7144429;2;3;NA;NA;juv;F;F;Guslia;F;217269;152560;21.05.2019
1019;4281381;06.06.2019;NA;2019;33;416333;7144160;2;1;NA;NA;juv;F;F;Guslia;F;217269;152560;06.06.2019
1020;4281381;12.07.2019;NA;2019;33;416104;7144204;2;1;NA;NA;juv;F;F;Guslia;F;217269;152560;12.07.2019
1021;4281381;16.08.2019;NA;2019;33;416327;7144076;2;1;NA;NA;juv;F;F;Guslia;F;217269;152560;16.08.2019
1022;4281381;04.09.2019;NA;2019;33;416071;7143606;2;2;NA;NA;juv;F;F;Guslia;F;217269;152560;04.09.2019
1023;4281381;16.10.2019;NA;2019;33;416092;7144832;2;2;NA;11.11.2019;juv;F;F;Guslia;F;217269;152560;16.10.2019
1024;4281381;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;juv;F;F;Guslia;F;217269;152560;14.11.2019
1025;4281381;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;F;F;Guslia;F;217269;152560;16.11.2019
1026;4281381;27.11.2019;11:08:10;2019;33;427780;7130224;2;3;NA;28.11.2019;juv;F;F;Guslia;F;217269;152560;27.11.2019
1027;4281382;26.03.2019;20:50:00;2019;33;431916;7128411;1;1;NA;NA;ad;M;M;Guslia;M;235716;152470;26.03.2019
1028;4281382;14.04.2019;NA;2019;33;431769;7127487;2;2;NA;NA;ad;M;M;Guslia;M;235716;152470;14.04.2019
1029;4281382;19.05.2019;NA;2019;33;432315;7126957;2;2;NA;NA;ad;M;M;Guslia;M;235716;152470;19.05.2019
1030;4281382;15.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;235716;152470;15.08.2019
1031;4281382;03.09.2019;NA;2019;33;432350;7128400;2;2;NA;NA;ad;M;M;Guslia;M;235716;152470;03.09.2019
1032;4281382;07.10.2019;NA;2019;33;431917;7129262;2;2;NA;11.11.2019;ad;M;M;Guslia;M;235716;152470;07.10.2019
1033;4281382;16.11.2019;NA;2019;33;434103;7130141;2;4;NA;18.11.2019;ad;M;M;Guslia;M;235716;152470;16.11.2019
1034;4281382;27.11.2019;10:58:35;2019;33;432347;7128829;2;3;NA;28.11.2019;ad;M;M;Guslia;M;235716;152470;27.11.2019
1035;4281383;26.03.2019;21:28:00;2019;33;429002;7128727;1;1;NA;NA;juv;F;M;Guslia;M;235718;152490;26.03.2019
1036;4281383;14.04.2019;NA;2019;33;425288;7130781;2;2;NA;NA;juv;F;M;Guslia;M;235718;152490;14.04.2019
1037;4281383;19.05.2019;NA;2019;33;427224;7129904;2;2;NA;NA;juv;F;M;Guslia;M;235718;152490;19.05.2019
1038;4281383;05.06.2019;NA;2019;33;430498;7130028;2;4;NA;NA;juv;F;M;Guslia;M;235718;152490;05.06.2019
1039;4281383;11.07.2019;NA;2019;33;428464;7129845;2;4;NA;NA;juv;F;M;Guslia;M;235718;152490;11.07.2019
1040;4281383;15.08.2019;NA;2019;33;426300;7128280;2;2;NA;NA;juv;F;M;Guslia;M;235718;152490;15.08.2019
1041;4281383;03.09.2019;NA;2019;33;427210;7126950;2;2;NA;NA;juv;F;M;Guslia;M;235718;152490;03.09.2019
1042;4281383;07.10.2019;NA;2019;33;427176;7127775;2;2;NA;11.11.2019;juv;F;M;Guslia;M;235718;152490;07.10.2019
1043;4281383;16.11.2019;NA;2019;33;427075;7127990;2;2;NA;18.11.2019;juv;F;M;Guslia;M;235718;152490;16.11.2019
1044;4281384;26.03.2019;22:08:00;2019;33;428347;7128844;1;1;NA;NA;ad;F;F;Guslia;F;235719;152509;26.03.2019
1045;4281384;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Guslia;F;235719;152509;14.04.2019
1046;4281384;15.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Guslia;F;235719;152509;15.08.2019
1047;4281384;03.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Guslia;F;235719;152509;03.09.2019
1048;4281384;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;F;F;Guslia;F;235719;152509;16.10.2019
1049;4281384;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;ad;F;F;Guslia;F;235719;152509;14.11.2019
1050;4281384;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;F;F;Guslia;F;235719;152509;16.11.2019
1051;4281384;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;ad;F;F;Guslia;F;235719;152509;27.11.2019
1052;4281385;27.03.2019;00:40:00;2019;33;425571;7130292;1;1;NA;NA;juv;NA;F;Guslia;F;235705;152009;27.03.2019
1053;4281385;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;NA;F;Guslia;F;235705;152009;14.04.2019
1054;4281385;21.05.2019;NA;2019;33;420869;7149556;2;3;NA;NA;juv;NA;F;Guslia;F;235705;152009;21.05.2019
1055;4281385;02.06.2019;NA;2019;33;421083;7149572;2;1;NA;NA;juv;NA;F;Guslia;F;235705;152009;02.06.2019
1056;4281385;14.07.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;NA;F;Guslia;F;235705;152009;14.07.2019
1057;4281385;17.08.2019;NA;2019;33;418211;7147184;2;1;NA;NA;juv;NA;F;Guslia;F;235705;152009;17.08.2019
1058;4281385;03.09.2019;NA;2019;33;418145;7148614;2;2;NA;NA;juv;NA;F;Guslia;F;235705;152009;03.09.2019
1059;4281385;15.10.2019;NA;2019;33;418450;7148500;2;2;NA;11.11.2019;juv;NA;F;Guslia;F;235705;152009;15.10.2019
1060;4281385;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;juv;NA;F;Guslia;F;235705;152009;14.11.2019
1061;4281385;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;NA;F;Guslia;F;235705;152009;16.11.2019
1062;4281385;27.11.2019;10:26:23;2019;33;420953;7149829;2;3;NA;28.11.2019;juv;NA;F;Guslia;F;235705;152009;27.11.2019
1063;4281398;07.03.2019;23:00:00;2019;33;413176;7148891;1;1;NA;NA;juv;M;F;Lifjellet;F;227121;152851;07.03.2019
1064;4281398;04.04.2019;NA;2019;33;412600;7148000;2;2;NA;NA;juv;M;F;Lifjellet;F;227121;152851;04.04.2019
1065;4281398;10.05.2019;NA;2019;33;413831;7149682;2;2;NA;NA;juv;M;F;Lifjellet;F;227121;152851;10.05.2019
1066;4281398;29.05.2019;NA;2019;33;413739;7149582;2;2;NA;NA;juv;M;F;Lifjellet;F;227121;152851;29.05.2019
1067;4281398;05.06.2019;NA;2019;33;413291;7149956;2;1;NA;NA;juv;M;F;Lifjellet;F;227121;152851;05.06.2019
1068;4281398;11.07.2019;NA;2019;33;413112;7149581;2;1;NA;NA;juv;M;F;Lifjellet;F;227121;152851;11.07.2019
1069;4281398;15.08.2019;NA;2019;33;413129;7149600;2;1;NA;NA;juv;M;F;Lifjellet;F;227121;152851;15.08.2019
1070;4281398;04.09.2019;NA;2019;33;413208;7150095;2;2;NA;NA;juv;M;F;Lifjellet;F;227121;152851;04.09.2019
1071;4281398;15.10.2019;NA;2019;33;412880;7150250;2;2;NA;11.11.2019;juv;M;F;Lifjellet;F;227121;152851;15.10.2019
1072;4281398;13.11.2019;NA;2019;33;414100;7149550;2;2;NA;15.11.2019;juv;M;F;Lifjellet;F;227121;152851;13.11.2019
1073;4281399;07.03.2019;21:50:00;2019;33;414415;7148800;1;1;NA;NA;juv;F;F;Lifjellet;F;217277;152810;07.03.2019
1074;4281399;04.04.2019;NA;2019;33;412106;7148072;2;2;NA;NA;juv;F;F;Lifjellet;F;217277;152810;04.04.2019
1075;4281399;21.05.2019;NA;2019;33;423650;7138413;2;3;NA;NA;juv;F;F;Lifjellet;F;217277;152810;21.05.2019
1076;4281399;09.06.2019;NA;2019;33;423500;7138267;2;1;NA;NA;juv;F;F;Lifjellet;F;217277;152810;09.06.2019
1077;4281399;13.07.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;F;Lifjellet;F;217277;152810;13.07.2019
1078;4281399;15.08.2019;NA;2019;33;423430;7137962;2;1;NA;NA;juv;F;F;Lifjellet;F;217277;152810;15.08.2019
1079;4281399;08.09.2019;NA;2019;33;422372;7138436;2;3;NA;NA;juv;F;F;Lifjellet;F;217277;152810;08.09.2019
1080;4281399;17.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;F;F;Lifjellet;F;217277;152810;17.10.2019
1081;4281399;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;juv;F;F;Lifjellet;F;217277;152810;14.11.2019
1082;4281399;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;F;F;Lifjellet;F;217277;152810;16.11.2019
1083;4281399;27.11.2019;10:42:50;2019;33;423127;7138367;2;3;NA;28.11.2019;juv;F;F;Lifjellet;F;217277;152810;27.11.2019
1084;4281400;06.03.2019;01:20:00;2019;33;413598;7149584;1;1;NA;NA;juv;F;F;Lifjellet;F;235704;152988;06.03.2019
1085;4281400;04.04.2019;NA;2019;33;414415;7152520;2;2;NA;NA;juv;F;F;Lifjellet;F;235704;152988;04.04.2019
1086;4281400;10.05.2019;NA;2019;33;414530;7149984;2;2;NA;NA;juv;F;F;Lifjellet;F;235704;152988;10.05.2019
1087;4281400;29.05.2019;NA;2019;33;413998;7151761;2;2;NA;NA;juv;F;F;Lifjellet;F;235704;152988;29.05.2019
1088;4281400;14.06.2019;NA;2019;33;413954;7151775;2;1;NA;NA;juv;F;F;Lifjellet;F;235704;152988;14.06.2019
1089;4281400;11.07.2019;NA;2019;33;413954;7151775;2;4;NA;NA;juv;F;F;Lifjellet;F;235704;152988;11.07.2019
1090;4281400;17.08.2019;NA;2019;33;410852;7152774;2;1;NA;NA;juv;F;F;Lifjellet;F;235704;152988;17.08.2019
1091;4281400;04.09.2019;NA;2019;33;409869;7152462;2;2;NA;NA;juv;F;F;Lifjellet;F;235704;152988;04.09.2019
1092;4281400;15.10.2019;NA;2019;33;413260;7150150;2;2;NA;11.11.2019;juv;F;F;Lifjellet;F;235704;152988;15.10.2019
1093;4281400;13.11.2019;NA;2019;33;414250;7150750;2;2;NA;15.11.2019;juv;F;F;Lifjellet;F;235704;152988;13.11.2019
1094;4281408;06.03.2019;00:20:00;2019;33;414420;7148656;1;1;NA;NA;ad;M;M;Lifjellet;M;235693;152239;06.03.2019
1095;4281408;04.04.2019;NA;2019;33;414750;7148200;2;2;NA;NA;ad;M;M;Lifjellet;M;235693;152239;04.04.2019
1096;4281408;10.05.2019;NA;2019;33;414680;7146755;2;2;NA;NA;ad;M;M;Lifjellet;M;235693;152239;10.05.2019
1097;4281408;29.05.2019;NA;2019;33;414704;7149302;2;2;NA;NA;ad;M;M;Lifjellet;M;235693;152239;29.05.2019
1098;4281408;07.06.2019;NA;2019;33;414609;7148452;2;2;NA;NA;ad;M;M;Lifjellet;M;235693;152239;07.06.2019
1099;4281408;11.07.2019;NA;2019;33;414216;7146933;2;2;NA;NA;ad;M;M;Lifjellet;M;235693;152239;11.07.2019
1100;4281408;15.08.2019;NA;2019;33;412476;7142485;2;2;NA;NA;ad;M;M;Lifjellet;M;235693;152239;15.08.2019
1101;4281408;03.09.2019;NA;2019;33;415313;7148806;2;2;NA;NA;ad;M;M;Lifjellet;M;235693;152239;03.09.2019
1102;4281408;12.09.2019;NA;2019;33;414163;7147834;3;1;NA;NA;ad;M;M;Lifjellet;M;235693;152239;12.09.2019
1103;4281409;06.03.2019;02:31:00;2019;33;413908;7148832;1;1;NA;NA;juv;M;M;Lifjellet;M;235700;152755;06.03.2019
1104;4281409;04.04.2019;NA;2019;33;412888;7148693;2;2;NA;NA;juv;M;M;Lifjellet;M;235700;152755;04.04.2019
1105;4281409;10.05.2019;NA;2019;33;414384;7148398;2;2;NA;NA;juv;M;M;Lifjellet;M;235700;152755;10.05.2019
1106;4281409;07.06.2019;NA;2019;33;414188;7147887;2;2;NA;NA;juv;M;M;Lifjellet;M;235700;152755;07.06.2019
1107;4281409;11.07.2019;NA;2019;33;413182;7148477;2;2;NA;NA;juv;M;M;Lifjellet;M;235700;152755;11.07.2019
1108;4281409;15.08.2019;NA;2019;33;413020;7148618;2;2;NA;NA;juv;M;M;Lifjellet;M;235700;152755;15.08.2019
1109;4281409;04.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;235700;152755;04.09.2019
1110;4281409;08.09.2019;NA;2019;33;413001;7147710;2;3;NA;NA;juv;M;M;Lifjellet;M;235700;152755;08.09.2019
1111;4281409;15.10.2019;NA;2019;33;414250;7148310;2;2;NA;11.11.2019;juv;M;M;Lifjellet;M;235700;152755;15.10.2019
1112;4281409;13.11.2019;NA;2019;33;414150;7147000;2;2;NA;15.11.2019;juv;M;M;Lifjellet;M;235700;152755;13.11.2019
1113;4281410;07.03.2019;02:10:00;2019;33;413161;7150788;1;1;NA;NA;juv;F;F;Lifjellet;F;235701;152838;07.03.2019
1114;4281410;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;F;Lifjellet;F;235701;152838;04.04.2019
1115;4281410;21.05.2019;NA;2019;33;410510;7149640;6;3;NA;NA;juv;F;F;Lifjellet;F;235701;152838;21.05.2019
1116;4281410;04.06.2019;NA;2019;33;410748;7149097;5;1;NA;NA;juv;F;F;Lifjellet;F;235701;152838;04.06.2019
1117;4281411;07.03.2019;21:30:00;2019;33;413420;7149467;1;1;NA;NA;juv;M;F;Lifjellet;F;227119;152769;07.03.2019
1118;4281411;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;F;Lifjellet;F;227119;152769;04.04.2019
1119;4281411;08.06.2019;NA;2019;33;419757;7150677;2;1;NA;NA;juv;M;F;Lifjellet;F;227119;152769;08.06.2019
1120;4281411;14.07.2019;NA;2019;33;419873;7150292;2;1;NA;NA;juv;M;F;Lifjellet;F;227119;152769;14.07.2019
1121;4281411;17.08.2019;NA;2019;33;418207;7147659;2;1;NA;NA;juv;M;F;Lifjellet;F;227119;152769;17.08.2019
1122;4281411;04.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;F;Lifjellet;F;227119;152769;04.09.2019
1123;4281411;08.09.2019;NA;2019;33;420021;7150111;2;3;NA;NA;juv;M;F;Lifjellet;F;227119;152769;08.09.2019
1124;4281411;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;M;F;Lifjellet;F;227119;152769;16.10.2019
1125;4281411;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;juv;M;F;Lifjellet;F;227119;152769;14.11.2019
1126;4281411;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;M;F;Lifjellet;F;227119;152769;16.11.2019
1127;4281411;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;juv;M;F;Lifjellet;F;227119;152769;27.11.2019
1128;4281412;07.03.2019;22:15:00;2019;33;413565;7149655;1;1;NA;NA;juv;M;M;Lifjellet;M;227118;152532;07.03.2019
1129;4281412;04.04.2019;NA;2019;33;414019;7149058;2;2;NA;NA;juv;M;M;Lifjellet;M;227118;152532;04.04.2019
1130;4281412;10.05.2019;NA;2019;33;414437;7149117;2;2;NA;NA;juv;M;M;Lifjellet;M;227118;152532;10.05.2019
1131;4281412;07.06.2019;NA;2019;33;413693;7149498;2;2;NA;NA;juv;M;M;Lifjellet;M;227118;152532;07.06.2019
1132;4281412;11.07.2019;NA;2019;33;413886;7148259;6;2;NA;NA;juv;M;M;Lifjellet;M;227118;152532;11.07.2019
1133;4281412;15.08.2019;NA;2019;33;413577;7148731;5;1;NA;NA;juv;M;M;Lifjellet;M;227118;152532;15.08.2019
1134;4281413;07.03.2019;22:40:00;2019;33;413744;7149862;1;1;NA;NA;juv;F;F;Lifjellet;F;235698;152368;07.03.2019
1135;4281413;04.04.2019;NA;2019;33;413372;7150954;2;2;NA;NA;juv;F;F;Lifjellet;F;235698;152368;04.04.2019
1136;4281413;15.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;F;Lifjellet;F;235698;152368;15.08.2019
1137;4281413;04.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;F;Lifjellet;F;235698;152368;04.09.2019
1138;4281413;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;juv;F;F;Lifjellet;F;235698;152368;16.10.2019
1139;4281413;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;juv;F;F;Lifjellet;F;235698;152368;14.11.2019
1140;4281413;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;juv;F;F;Lifjellet;F;235698;152368;16.11.2019
1141;4281413;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;juv;F;F;Lifjellet;F;235698;152368;27.11.2019
1142;4281414;07.03.2019;22:45:00;2019;33;413743;7149864;1;1;NA;NA;ad;M;F;Lifjellet;F;235699;152525;07.03.2019
1143;4281414;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;235699;152525;04.04.2019
1144;4281414;21.05.2019;NA;2019;33;419555;7159169;2;3;NA;NA;ad;M;F;Lifjellet;F;235699;152525;21.05.2019
1145;4281414;07.06.2019;NA;2019;33;419246;7159032;2;1;NA;NA;ad;M;F;Lifjellet;F;235699;152525;07.06.2019
1146;4281414;11.07.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;235699;152525;11.07.2019
1147;4281414;16.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;235699;152525;16.08.2019
1148;4281414;08.09.2019;NA;2019;33;418471;7161683;2;3;NA;NA;ad;M;F;Lifjellet;F;235699;152525;08.09.2019
1149;4281414;17.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;F;Lifjellet;F;235699;152525;17.10.2019
1150;4281414;27.11.2019;13:11:10;2019;33;418120;7161241;6;3;NA;28.11.2019;ad;M;F;Lifjellet;F;235699;152525;27.11.2019
1151;4281415;08.03.2019;00:43:00;2019;33;413120;7148868;1;1;NA;NA;ad;F;F;Lifjellet;F;235696;152297;08.03.2019
1152;4281415;04.04.2019;NA;2019;33;410240;7147465;2;2;NA;NA;ad;F;F;Lifjellet;F;235696;152297;04.04.2019
1153;4281415;10.05.2019;NA;2019;33;415152;7145187;2;2;NA;NA;ad;F;F;Lifjellet;F;235696;152297;10.05.2019
1154;4281415;28.05.2019;NA;2019;33;416231;7144072;2;4;NA;NA;ad;F;F;Lifjellet;F;235696;152297;28.05.2019
1155;4281415;11.07.2019;NA;2019;33;413910;7145295;2;2;NA;NA;ad;F;F;Lifjellet;F;235696;152297;11.07.2019
1156;4281415;15.08.2019;NA;2019;33;414280;7146526;2;1;NA;NA;ad;F;F;Lifjellet;F;235696;152297;15.08.2019
1157;4281415;04.09.2019;NA;2019;33;413538;7148255;2;2;NA;NA;ad;F;F;Lifjellet;F;235696;152297;04.09.2019
1158;4281415;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;F;F;Lifjellet;F;235696;152297;16.10.2019
1159;4281415;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;ad;F;F;Lifjellet;F;235696;152297;14.11.2019
1160;4281415;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;F;F;Lifjellet;F;235696;152297;16.11.2019
1161;4281415;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;ad;F;F;Lifjellet;F;235696;152297;27.11.2019
1162;4281416;20.03.2019;01:37:00;2019;33;426512;7129965;1;1;NA;NA;juv;F;F;Guslia;F;227120;152828;20.03.2019
1163;4281416;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;F;F;Guslia;F;227120;152828;14.04.2019
1164;4281416;21.05.2019;NA;2019;33;424276;7138272;2;3;NA;NA;juv;F;F;Guslia;F;227120;152828;21.05.2019
1165;4281416;09.06.2019;NA;2019;33;423735;7137845;2;1;NA;NA;juv;F;F;Guslia;F;227120;152828;09.06.2019
1166;4281416;13.07.2019;NA;2019;33;424281;7137292;2;1;NA;NA;juv;F;F;Guslia;F;227120;152828;13.07.2019
1167;4281416;15.08.2019;NA;2019;33;423627;7137923;2;1;NA;NA;juv;F;F;Guslia;F;227120;152828;15.08.2019
1168;4281416;08.09.2019;NA;2019;33;423281;7137504;2;3;NA;NA;juv;F;F;Guslia;F;227120;152828;08.09.2019
1169;4281416;16.10.2019;NA;2019;33;422018;7136161;2;2;NA;11.11.2019;juv;F;F;Guslia;F;227120;152828;16.10.2019
1170;4281416;27.11.2019;10:46:31;2019;33;423209;7138172;2;3;NA;28.11.2019;juv;F;F;Guslia;F;227120;152828;27.11.2019
1171;4281417;20.03.2019;02:19:00;2019;33;426947;7129481;1;1;NA;NA;ad;M;F;Guslia;F;227122;152889;20.03.2019
1172;4281417;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;F;Guslia;F;227122;152889;14.04.2019
1173;4281417;15.06.2019;NA;2019;33;421218;7175642;2;1;NA;NA;ad;M;F;Guslia;F;227122;152889;15.06.2019
1174;4281417;14.07.2019;NA;2019;33;421218;7175642;2;4;NA;NA;ad;M;F;Guslia;F;227122;152889;14.07.2019
1175;4281417;17.08.2019;NA;2019;33;422886;7171319;2;1;NA;NA;ad;M;F;Guslia;F;227122;152889;17.08.2019
1176;4281417;08.09.2019;NA;2019;33;422626;7170740;2;3;NA;NA;ad;M;F;Guslia;F;227122;152889;08.09.2019
1177;4281417;17.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;F;Guslia;F;227122;152889;17.10.2019
1178;4281417;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;ad;M;F;Guslia;F;227122;152889;14.11.2019
1179;4281417;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;M;F;Guslia;F;227122;152889;16.11.2019
1180;4281417;27.11.2019;11:17:17;2019;33;426395;7129804;2;3;NA;28.11.2019;ad;M;F;Guslia;F;227122;152889;27.11.2019
1181;4281418;20.03.2019;04:05:00;2019;33;427736;7129113;1;1;NA;NA;ad;M;M;Guslia;M;235695;152261;20.03.2019
1182;4281418;14.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;235695;152261;14.04.2019
1183;4281418;19.05.2019;NA;2019;33;427643;7129273;2;2;NA;NA;ad;M;M;Guslia;M;235695;152261;19.05.2019
1184;4281418;05.06.2019;NA;2019;33;426609;7129036;2;4;NA;NA;ad;M;M;Guslia;M;235695;152261;05.06.2019
1185;4281418;11.07.2019;NA;2019;33;428420;7129882;2;4;NA;NA;ad;M;M;Guslia;M;235695;152261;11.07.2019
1186;4281418;15.08.2019;NA;2019;33;427340;7129820;2;2;NA;NA;ad;M;M;Guslia;M;235695;152261;15.08.2019
